Association_Type,From_Concept_Type,From_Concept_ID,From_Concept_Name,To_Concept_Type,To_Concept_ID,To_Concept_Name,Status_of_Marginal,Collection_Method,Link_to_Source,User_ID,User_Name,Date_Published,Prevalence_Population_Size,Prevalence_Number_Of_People,Prevalence_Probability,Incidence_Population_Size,Incidence_Number_Of_People,Incidence_Rate,Risk_Ratio,Odds_Ratio
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,ff060345-10fd-440b-a880-a4d09c433f74,Depressive disorder,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,20000,0.200000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,f8d9cdb9-a9b9-4e3f-879a-45179e0fdaa5,Injury of hand,DISEASE,8ed05665-8d05-49dc-8ceb-1a5987503b52,Fracture of hand,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,f9d63c39-1b28-4274-a0b1-8b010fb6c546,Previous caesarean section,DISEASE,48efc046-3883-436d-9b79-a011adb0c6fe,Female stress incontinence,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,10000,0.100000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,190bd0f8-a7c6-42a3-9ba8-cd721c8208e4,Malignant neoplasm of liver,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2020-01-21 23:12:13.354926+00:00,100000,65000,0.650000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4758798f-fc15-4fab-9d76-4f66397c0b09,History of sexually transmitted disease,DISEASE,ea874b0b-f076-4d3f-8661-26a73cb4c0db,Genital herpes simplex (male),COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,80000,0.800000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4758798f-fc15-4fab-9d76-4f66397c0b09,History of sexually transmitted disease,DISEASE,fd3fbc22-b06a-4e63-a77d-38ffc08f862d,Primary syphilis (female),COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,30000,0.300000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,c919ce3c-9d4b-4853-ae94-a8793cc91d57,Unprotected sexual intercourse (male),DISEASE,75c96625-3555-4b97-9fd2-cd786c93ab9d,Genital warts (male),COMPLETED,CLINICAL_JUDGMENT,n/a,dddebc85-a34f-4ee2-896f-6768997651bc,,2019-12-23 11:20:00.961723+00:00,100000,75000,0.750000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,8129e7ba-440b-448f-8b50-3a52398afe94,Sedentary lifestyle,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pubmed/26092138,78fea34d-177e-4304-b9b2-bd2ed5f85731,,2019-12-23 11:20:00.961723+00:00,,,,,,,1.540000000000000,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,34435d38-5006-40fc-9381-aadc44af7e9b,Early menarche,DISEASE,46213dcd-f65d-430a-91e8-64cce1c660fd,Malignant neoplasm of endometrium,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4566123/,78fea34d-177e-4304-b9b2-bd2ed5f85731,,2020-01-21 23:15:23.170572+00:00,,,,,,,1.470000000000000,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b5baed97-bcbc-415c-a6e9-f5b4e0e595df,H/O: blood transfusion,DISEASE,ee1c73c3-a831-487b-bd84-68334e343731,Human immunodeficiency virus infection,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,fc24f2cd-7ab2-4602-b6ed-1eb612abe117,History of tuberculosis,DISEASE,f7ac940c-e88b-40e6-9d90-9bf6f7a61712,Pulmonary tuberculosis,COMPLETED,CLINICAL_JUDGMENT,n/a,4447cf1e-4d3a-4745-b0b6-22376dfbabf4,Kathy Cheung,2019-12-23 11:20:00.961723+00:00,100000,55000,0.550000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,7b906d67-a2c7-4b8f-b341-da4d627adef5,History of spinal surgery,DISEASE,bb35d64a-598a-4634-a736-b2129eacd65b,Spinal cord compression,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,f815f730-71ac-47f1-ac5a-c1804f05b344,Dr Maddikera Vijaykrishna,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,68bc759b-a12f-4bba-8d31-95f0b209299d,Exposure to individual infected with Streptococcal pharyngitis,DISEASE,84877cbb-170c-4b41-a5db-97269387fa0b,Strep Throat,COMPLETED,CLINICAL_JUDGMENT,n/a,9128b5bc-ce71-46e2-b206-507dfe284d27,Amber Featherstone,2021-01-06 19:41:05.208109+00:00,100,60,0.600000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,436f9ca2-e089-438d-b3b3-9b6aaeaa0918,Stress,DISEASE,ff060345-10fd-440b-a880-a4d09c433f74,Depressive disorder,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,40000,0.400000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b0217180-e2f9-4ddf-bccb-df9d62a95a3d,Visited rural environment,DISEASE,ed707d9a-327c-4a35-86a1-e04d4c72aa6e,Lymphatic filariasis,COMPLETED,CLINICAL_JUDGMENT,n/a,9c3d1ab5-00f7-4f8e-8402-a350427f21da,Dwi Savitrie,2020-01-07 09:47:50.536913+00:00,100000,65000,0.650000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b147d3ba-024b-48b9-a033-201db5a1940b,Injury of hip,DISEASE,0ee23def-080c-498c-b079-7355420bbc75,Fracture of pelvis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ee126177-c6e9-43fb-936e-0d3a11bd4c4b,Aneesha Bakshi,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,86c034de-e241-4627-b532-d2c36b0c5c3f,H/O: asbestos exposure,DISEASE,3c2a4fb8-4da1-49ea-bab8-2c4bf455f133,Malignant neoplasm of lung,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,8a12ff56-5f75-4c1a-9f11-5dbabe154c7a,H/O: gallstones,DISEASE,713f9a15-f6b1-4c6e-a95b-f52eed1965df,Acute pancreatitis,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2019-12-23 11:20:00.961723+00:00,100000,90000,0.900000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,bed02335-d6b9-4ab6-8dd2-585fdbf64a26,Exposure to tuberculosis,DISEASE,f7ac940c-e88b-40e6-9d90-9bf6f7a61712,Pulmonary tuberculosis,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3583136/,e465d477-41c8-4085-88a6-bc132b66dee0,Huixin Sim,2019-12-23 11:20:00.961723+00:00,,,,,,,,4.000000000000000
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ca3904d5-077f-4b61-8863-0ebaef171a62,Personal history of cotton bud use,DISEASE,9ab96dbe-cb87-4bac-93d7-1b5714ac8e09,Perforation of tympanic membrane,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ee126177-c6e9-43fb-936e-0d3a11bd4c4b,Aneesha Bakshi,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,9dd5381d-6237-4dab-b2c4-816453720791,Recent myocardial infarction,DISEASE,40b2e495-e659-4a77-9796-afb6da691ea2,Pericarditis,COMPLETED,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2020-03-06 15:52:21.566866+00:00,100000,25000,0.250000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5246ecc3-f87b-4a94-b8a7-0a579e39c7e4,Long-term (current) use of non-steroidal anti-inflammatories (NSAID),DISEASE,9eaf6b3e-1745-4fa5-9bf1-fac39905c069,Gastroesophageal reflux disease,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,https://www.ncbi.nlm.nih.gov/pubmed/18671778,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4e8cca54-4fbd-4973-a30d-04da9723055e,Autoimmune disease,DISEASE,40b2e495-e659-4a77-9796-afb6da691ea2,Pericarditis,COMPLETED,SOURCE,https://academic.oup.com/eurheartj/article/36/42/2921/2293375/2015-ESC-Guidelines-for-the-diagnosis-and,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2020-03-06 15:52:22.359687+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e21e8df7-ccf6-4ac4-892c-c2ba92341270,Blast injury to ears,DISEASE,b56f23b9-8528-486d-ae6d-cc6b992722d6,Presbycusis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,adf4d0b9-eccb-4c54-a210-2724e8965970,Recent chemotherapy,DISEASE,caa3fbaa-c61d-4c8c-bc8f-277cb53d1861,CNS Toxoplasmosis,COMPLETED,CLINICAL_JUDGMENT,n/a,daabb309-c880-42e5-b5c8-65be13f22e6b,Rajesh Reddy,2021-01-15 20:14:08.630501+00:00,100,10,0.100000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,98f6bd0a-4dff-4dc3-925f-8a228aa20adf,Osteomalacia,COMPLETED,CLINICAL_JUDGMENT,n/a,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b0217180-e2f9-4ddf-bccb-df9d62a95a3d,Visited rural environment,DISEASE,56a46102-18ce-41fc-92e3-a36e1d65260a,Cysticercosis,COMPLETED,CLINICAL_JUDGMENT,n/a,ab3e9c95-5c45-419a-9901-ba2a5a6269df,Jean Val,2020-01-07 09:47:24.523593+00:00,100000,40000,0.400000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,3ffb3c9e-a334-48b9-b2d3-e0c7a2ae0d90,H/O of sciatica,DISEASE,e9c0c5ed-7ba6-457f-9763-e2df831fbc6d,Disorder of lumbar disc,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b996a44d-9048-42f3-9f28-44da37a523a0,Uncircumcised penis,DISEASE,f9a3a7a0-7146-4b87-a744-7e18b2443350,Malignant neoplasm of penis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8b40b223-4510-40c9-8f5b-c5805624ed32,Janie Baxter,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,30d9e46e-9bd6-4386-a99a-b078755698a0,Recent major abdominal surgery,DISEASE,c78e8712-df5e-4e05-baa5-a44fcf991042,Thyrotoxic crisis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,f815f730-71ac-47f1-ac5a-c1804f05b344,Dr Maddikera Vijaykrishna,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,74189f81-1a5d-481c-b2e3-7bdf42fd7814,Alcohol intake above recommended limits (>14 units/week),DISEASE,713f9a15-f6b1-4c6e-a95b-f52eed1965df,Acute pancreatitis,COMPLETED,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,2019-12-23 11:20:00.961723+00:00,100000,98000,0.980000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5fd94a1a-c23a-4d6b-90b9-88f4e774da8b,FH: premature coronary heart disease,DISEASE,926b83fe-c835-4009-8cbc-09f96fd2764c,Stable angina,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,20000,0.200000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,d3399a33-42e5-488b-867d-a1fbc6464475,Dysfunctional uterine bleeding,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2019-12-23 11:20:00.961723+00:00,100000,28000,0.280000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e61c70ff-21da-42a3-b055-daf16e57014b,Knee joint valgus deformity,DISEASE,0ae2b137-5df5-4741-8a4d-d3c44abd1008,Osteoarthritis of knee,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,c9552c47-10cd-4767-8ad3-3534aeff3f79,Exposure to indoor air pollution,DISEASE,21c7bd5c-9152-4f84-bc0d-2135e7775889,Allergic conjunctivitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,f06f211d-06cc-4d19-bbfe-3e07362b1aaa,Melati Pratiwi,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e43db90b-f1fc-4b11-833d-7065a6cd95d2,Lifting heavy objects,DISEASE,e9c0c5ed-7ba6-457f-9763-e2df831fbc6d,Disorder of lumbar disc,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2020-03-31 17:10:02.679917+00:00,100000,20000,0.200000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,e43db90b-f1fc-4b11-833d-7065a6cd95d2,Lifting heavy objects,DISEASE,8350056e-5068-4b3c-8d77-2b05900adfbd,Incarcerated inguinal hernia,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,8293a444-4718-4b32-9f1f-d6f2803f10ce,Unsafe sexual behaviour,DISEASE,cebe5a92-ea5e-4927-8ce4-ce0a11ab416b,Balanitis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,b0217180-e2f9-4ddf-bccb-df9d62a95a3d,Visited rural environment,DISEASE,f04d47a4-0148-4db3-9b99-2aa5eef7f0aa,Schistosomiasis,COMPLETED,CLINICAL_JUDGMENT,n/a,ab3e9c95-5c45-419a-9901-ba2a5a6269df,Jean Val,2020-01-07 09:47:54.579587+00:00,100000,80000,0.800000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,30d9e46e-9bd6-4386-a99a-b078755698a0,Recent major abdominal surgery,DISEASE,bce14974-9582-4e9b-ad45-afa7c574387e,Pulmonary embolism,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2020-03-06 16:01:22.837981+00:00,100000,20000,0.200000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ac2004d6-41b0-44b6-bc59-f3b2bae06c0a,Family history of blood coagulation disorder,DISEASE,3d590154-ac88-45aa-b488-3f8a4df0814c,Ischemic stroke,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,530d0c89-4450-4d4c-a5f1-58ec1fdd606e,Physically active,DISEASE,ee2a4aa8-0cbb-4d31-9e81-3e00fc3bec88,Groin strain,COMPLETED,CLINICAL_JUDGMENT,n/a,e1310d69-7086-42e5-a1fe-66fd1d6bb694,Kath Middleton,2019-12-23 11:20:00.961723+00:00,100000,95000,0.950000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,74189f81-1a5d-481c-b2e3-7bdf42fd7814,Alcohol intake above recommended limits (>14 units/week),DISEASE,050d29ad-e2b7-401b-9bb3-169b09800512,Essential hypertension,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2019-12-23 11:20:00.961723+00:00,100000,30000,0.300000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,a2032208-5821-4363-bd98-f3f94eb2c604,H/O: ectopic pregnancy,DISEASE,c6dfd8a2-9898-4f10-b30c-f87ad4a1ea04,Ectopic pregnancy,COMPLETED,SOURCE,https://academic.oup.com/aje/article/157/3/185/71089/Risk-Factors-for-Ectopic-Pregnancy-A-Comprehensive,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,16000,0.160000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,3587ebc3-1357-4089-8a25-a20f22eb2578,Current long-term corticosteroid therapy,DISEASE,3ef0bbd8-3ba4-4c4d-867f-1b9cb84c7487,Typhoid fever,COMPLETED,CLINICAL_JUDGMENT,n/a,e465d477-41c8-4085-88a6-bc132b66dee0,Huixin Sim,2020-01-07 09:41:20.840342+00:00,100000,2000,0.020000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5bff05cb-e08c-481e-ab65-69d59a57a682,Obesity,DISEASE,adb9539d-57b1-4978-b113-5b210933be6b,Peripheral venous insufficiency,COMPLETED,SOURCE,https://academic.oup.com/aje/article/155/11/1007/57212,78fea34d-177e-4304-b9b2-bd2ed5f85731,,2019-12-23 11:20:00.961723+00:00,,,,,,,,2.100000000000000
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,f954cde2-da65-44a2-a8a8-2de6fbb35fe4,H/O: heart failure,DISEASE,a8f23e12-d5d2-4690-8084-3d7fde256590,Acute exacerbation of chronic congestive heart failure,COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2020-03-06 15:57:09.379377+00:00,100000,100000,1.000000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ac2004d6-41b0-44b6-bc59-f3b2bae06c0a,Family history of blood coagulation disorder,DISEASE,7ae93543-ddb3-484a-b737-c2445e480eec,Hemorrhagic cerebral infarction,COMPLETED,SOURCE,http://dx.doi.org/10.1016/j.jns.2007.01.037,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,100000,8000,0.080000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,4e8cca54-4fbd-4973-a30d-04da9723055e,Autoimmune disease,DISEASE,0cc18a87-12e9-4a39-b156-05a598d3c398,Temporal arteritis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,70dbb07b-d26f-471e-bcbc-9ecbed6d2b47,Dr Prashanth Siddamshetty,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,1f8e8489-7c60-4db6-aa2d-1183718c6e75,Recent contact with livestock,DISEASE,1808225b-f8fd-41ff-8146-2837c90a1b8c,Brucellosis,COMPLETED,CLINICAL_JUDGMENT,n/a,a703554c-67e2-4528-8b43-fcadd692b3cc,Martin Ndahiro Hakorimana,2020-03-18 14:37:20.310765+00:00,100,75,0.750000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5246ecc3-f87b-4a94-b8a7-0a579e39c7e4,Long-term (current) use of non-steroidal anti-inflammatories (NSAID),DISEASE,3fe4ba70-27f2-4e1d-8182-9672fac5f11b,Gastritis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,70dbb07b-d26f-471e-bcbc-9ecbed6d2b47,Dr Prashanth Siddamshetty,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,74189f81-1a5d-481c-b2e3-7bdf42fd7814,Alcohol intake above recommended limits (>14 units/week),DISEASE,762d2daf-b533-43f0-b247-a2dd76a3fd99,Peptic ulcer,COMPLETED,CLINICAL_JUDGMENT,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,2019-12-23 11:20:00.961723+00:00,100000,80000,0.800000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,62f40f82-9dfa-4b50-876a-fdb3c9297687,Swimming in fresh water,DISEASE,aa26a4ea-3d20-4bd1-a43d-22ef3910ac3e,Gastroenteritis,COMPLETED,CLINICAL_JUDGMENT,n/a,d2976f2b-3242-4fd7-892b-be05e3380a9d,Prenav Nair,2020-01-07 09:41:58.865034+00:00,100000,100,0.001000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,86c034de-e241-4627-b532-d2c36b0c5c3f,H/O: asbestos exposure,DISEASE,66fea7bc-0b93-4bf9-986b-0a078024e30a,"Mesothelioma, malignant",COMPLETED,CLINICAL_JUDGMENT,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,2020-01-21 23:16:17.188855+00:00,100000,65000,0.650000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ac2004d6-41b0-44b6-bc59-f3b2bae06c0a,Family history of blood coagulation disorder,DISEASE,3d590154-ac88-45aa-b488-3f8a4df0814c,Ischemic stroke,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,5fd9c5b9-1f10-45cc-a7ba-6bf586722db3,Unsafe sanitation,DISEASE,767d4974-3624-4171-a153-8e3de550cc4c,Dengue Fever,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,f06f211d-06cc-4d19-bbfe-3e07362b1aaa,Melati Pratiwi,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,16e3f5b7-e9db-4d03-bfcf-f92e79272f20,Injury of chest wall,DISEASE,925f9229-d102-48ea-9ff0-4e0ce122aace,Strain of muscle of chest wall,COMPLETED,CLINICAL_JUDGMENT,n/a,8cb0be3c-3fd0-44f8-9111-697536f2fc1b,Dr Misbah Ali,2019-12-23 11:20:00.961723+00:00,100000,60000,0.600000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,917cf7de-63be-48f3-bf44-809d7953dbd8,History of coronary artery disease,DISEASE,e6ea54dd-68df-439e-b6f4-4d59245289dd,Chronic congestive heart failure,COMPLETED,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2019-12-23 11:20:00.961723+00:00,100000,75000,0.750000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,34435d38-5006-40fc-9381-aadc44af7e9b,Early menarche,DISEASE,46213dcd-f65d-430a-91e8-64cce1c660fd,Malignant neoplasm of endometrium,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-01-21 23:15:23.170572+00:00,100000,10000,0.100000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,ea652d05-da0a-495e-9bf8-fc6186dca6da,Ex-smoker,DISEASE,f9a3a7a0-7146-4b87-a744-7e18b2443350,Malignant neoplasm of penis,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-01-21 23:17:28.203129+00:00,100000,5000,0.050000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,7c33dcb7-83b9-4a7b-819b-91f4812fd3bf,FH: Peptic ulceration,DISEASE,9eaf6b3e-1745-4fa5-9bf1-fac39905c069,Gastroesophageal reflux disease,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,d82aaed0-7458-4524-8e23-5a48ebe9aad1,History of thromboembolism,DISEASE,ad7b3ec8-828b-4aa9-aaa6-f09dd24bd4c0,Varicose veins,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,90699a02-b743-48f4-a99b-40a7252e2255,Smoker,DISEASE,1287a075-3d3d-4443-b5ca-8ec5062c482f,Sciatica,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pubmed/26403480,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,2019-12-23 11:20:00.961723+00:00,,,,,,,,1.350000000000000
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,fdbff92a-ef47-449d-953b-6a3d4ac1bdcf,Inadequate dietary intake of fiber,DISEASE,dbbfb136-ecd8-4106-b11d-ce4ec8ac8ff0,Diverticular disease,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2020-01-07 09:45:29.452222+00:00,100000,50000,0.500000000000000,,,,,
RISK_FACTOR_TO_DISEASE,RISK_FACTOR,74189f81-1a5d-481c-b2e3-7bdf42fd7814,Alcohol intake above recommended limits (>14 units/week),DISEASE,54128dad-91af-449c-a6d5-d6f7eb093ced,Malignant neoplasm of oesophagus,COMPLETED,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2020-01-21 23:15:48.972720+00:00,100000,50000,0.500000000000000,,,,,
